Date,SPY,VEA,VWO,IWM,QQQ,EWJ,MTUM,QUAL,VLUE,USMV,XLK,XLF,XLE,XLV,XLU,XLP,AGG,TLT,IEF,LQD,HYG,TIP,EMB,GLD,SLV,DBC,VNQ
2014-06-30,0.020644855811571494,0.01035711841989606,0.03173083004829724,0.05272027612594221,0.03123847951083003,0.046823720834336946,0.020719984856947482,0.005885336304316757,0.02618711402039553,0.0124424702761885,0.01868930013172254,0.02422627216864348,0.05513306468509582,0.021215314175225597,0.04441943457389774,-0.0025330488357926395,-0.0005755312609251328,-0.0025128445120982112,-0.002167586174773306,6.664354161611818e-05,0.006118848376420294,0.003697497571402808,0.00043396278168050806,0.06319017654797743,0.12002212862007222,0.021129463237148594,0.011341381031472642
2014-07-31,-0.01343773662926373,-0.023714294175116057,0.013679500832483038,-0.060543177698763384,0.01181942238536049,-0.0033222555301853918,-0.01043329552631922,-0.007561353287200534,-0.008056744451304554,-0.014239457342612116,0.01694931956026613,-0.014511997317228631,-0.03466503058592707,0.0013149600083333102,-0.0680073314176658,-0.03316880069632189,-0.0025091228976568125,0.006641469326646776,-0.0022049803570411974,-0.003194802460106394,-0.02431793421028483,-0.0009214608198113705,-0.002515612325030392,-0.03631673024297155,-0.03308642352068869,-0.047404020095981436,0.000801526882602932
2014-08-31,0.039463656195504626,0.002644813097384624,0.03842625002262556,0.04829560073885153,0.05009480225051699,-0.01666674751906083,0.046006439230418916,0.04346296458737875,0.028985284875933548,0.0397930173329375,0.0328202085474576,0.04239193336164471,0.02183594096898145,0.04843225440862997,0.04921267802805773,0.046128902410755845,0.011496444756467383,0.04723744591339751,0.01880277148079168,0.020040646041772137,0.023802917290595804,0.006075510284252017,0.012698674844097146,0.0038090706137288155,-0.04443313802979454,-0.01145336861869839,0.03044063917206241
2014-09-30,-0.013796040396741205,-0.04152752759250189,-0.07165789615943996,-0.059278658954059926,-0.007565861020113807,-0.002542194129998232,-0.006659102940467121,-0.007717729954275998,-0.01568027160433827,-0.007836576664667416,-0.005170301736208582,-0.004034493829708108,-0.0775136615860339,0.004350010193809872,-0.018729826123598192,0.005888253464468196,-0.006147933979174347,-0.021123092870546145,-0.010494580440251866,-0.016816338397350417,-0.01982812400303724,-0.02595310114089655,-0.021588003438557823,-0.061763293138879294,-0.1261356931311387,-0.07231335049120213,-0.06040556403096908
2014-10-31,0.023550836561365696,-0.0035218014364445382,0.022297005462783792,0.06593448977739746,0.026419397686251234,0.02463885803283805,0.022969101612251075,0.026673256394625477,0.014659636513216112,0.0424631814261518,0.016040022857295666,0.02891697459644549,-0.03531198485664788,0.05257429499685595,0.08030336955481543,0.03546866390247505,0.010640514707731308,0.02818533327649453,0.015362142842304749,0.012342216097492198,0.010605538002850023,0.009012724065966538,0.019740263848829098,-0.03054810644807593,-0.05198778970262741,-0.03875964322555181,0.09937343348899619
2014-11-30,0.027471578963035093,0.0,-0.011022898853561891,0.0011154697424460291,0.04546320936819548,-0.03648430261796243,0.0375222633970298,0.02287609798515544,0.02532265828942415,0.035641593440055575,0.048101006523042944,0.023490161279837718,-0.08693666123309685,0.03478505780554175,0.011656301321590679,0.05544811780519754,0.00657077134449735,0.029674228322580154,0.012887002602533393,0.009117965909174686,-0.010810735729438803,0.0015913127932354332,-0.004156000867270859,-0.00488197260677703,-0.04322581137380288,-0.08512541995160006,0.020002829241489772
2014-12-31,-0.00253647087815434,-0.03769765437224193,-0.04680287035235553,0.028929350545609633,-0.022406183928610157,-0.026942532120146967,-0.008061119730116584,-0.005591247616874573,0.0052676430640992145,0.00037904026818469383,-0.02176778645635702,0.018702364420647433,-0.0021081716763998726,-0.014033801905205978,0.035672036787696815,-0.009356724777559888,0.0014755675243318667,0.032513335444437574,0.0012939297968266317,-0.00017223635342256127,-0.008031247605844172,-0.010512144479642327,-0.027176496284709084,0.013112132840068735,0.015509136688732106,-0.09647398992091893,0.019039066142951366
2015-01-31,-0.029629282343557106,0.007127962686580336,-0.001998938691183172,-0.03277050711921048,-0.02082351537386995,0.02224204803572083,-0.0069056775288485195,-0.017349228171222975,-0.041205653805248654,-0.004940617489043619,-0.03506671597323252,-0.0695514350828661,-0.045604087419460204,0.013015801973913055,0.02329467116654982,-0.009692630978791028,0.020522920861344662,0.09815793583056487,0.04302315940491552,0.03751794635374206,0.0070314161283282495,0.032319000339322335,0.018685848797332927,0.08689905756357263,0.09827360256795492,-0.05691075749498853,0.06851857009823581
2015-02-28,0.05620485407573517,0.06159917072198473,0.04656971455250569,0.05946409586988177,0.07220623412644689,0.07484793687832236,0.05429848980119001,0.06016022896091111,0.05925066784755639,0.036494656521291136,0.07994993576697373,0.058235710368451876,0.04593011659180424,0.04287554403704408,-0.06394875992359972,0.04144080428977959,-0.008947792129234244,-0.061383828311176725,-0.024717952767152496,-0.014204363893497662,0.022311234288350024,-0.012886052388955904,0.009597104142033963,-0.05905219494812319,-0.04050791976312895,0.04425298999461602,-0.03674160876131738
2015-03-31,-0.01570580249752407,-0.01218346325625852,-0.02055287361739999,0.017700167867279015,-0.023590038501259625,0.014574720460971635,-0.010529080651120348,-0.015698852056456714,-0.009396912943099744,-0.007481231419912526,-0.03435559086599871,-0.006160222072937871,-0.011552338866603007,0.006406064375427567,-0.009952882982896427,-0.019426527853015796,0.0037472282404016344,0.010922428251176175,0.008561270933105103,0.001950753965990426,-0.009477779287079935,-0.004818768599640255,0.00023213398987675937,-0.021522037888980217,0.003780744804623204,-0.06053928138940834,0.017318555218514886
2015-04-30,0.009833745586744103,0.03866445156828058,0.07413760500234434,-0.025649540743491572,0.019223399703256927,0.02633692965831891,-0.010384248052189404,0.0017293629065231464,0.006656782759158153,-0.005816873510362308,0.027509803970796387,0.0008294801012502795,0.06573854109582422,-0.010896811499297998,-0.004726514970030515,-0.007591097734583663,-0.0032277175153346827,-0.034251943811191676,-0.006330415469931405,-0.011871497390821717,0.008713763774521155,0.006778762105816627,0.012332072960970608,-0.0016716737223684275,-0.0313873189216165,0.07147049119153026,-0.058474658809037794
2015-05-31,0.01285626931658812,-0.00048349371724809576,-0.035535185997277785,0.022363404450820745,0.022484816296685306,0.014774380726623404,0.03363562128869768,0.015222681860199039,0.009167240155205869,0.01023903114387159,0.018553059857555843,0.019477524384674316,-0.05188690045461075,0.04504310842629655,0.006332275904656015,0.008683042479078251,-0.004374626604985332,-0.023724194599579418,-0.0041635041075901436,-0.011203239039342283,0.003554645711968174,-0.010055453010545223,-0.0030868829676301557,0.005552104050766671,0.03629290050982936,-0.03171154597988224,-0.003023106016270205
2015-06-30,-0.0203120440250234,-0.029107801892946594,-0.02553112282758052,0.007829677033281301,-0.024841039699422196,-0.013404970583074216,-0.0034486497150060247,-0.018463400991012402,-0.0165412303591308,-0.02231419045252303,-0.04112826454700258,-0.00461024545680655,-0.03483451669232451,-0.003920132482832628,-0.05984052773426196,-0.018343608792319,-0.010766861269870143,-0.04072068035325571,-0.01630855306231771,-0.018831326198383347,-0.01887157095347669,-0.010246853974244852,-0.01814243215722733,-0.015162101232906178,-0.06003752669721529,0.01637495563697655,-0.0466862970607862
2015-07-31,0.02258932774203215,0.01462770104374056,-0.0626225176131866,-0.011039491369436938,0.04557744451776036,0.009367621349378075,0.03793364442588154,0.028797395530502312,0.0031965690580686434,0.04017856524755037,0.0285026829611017,0.03404496531106593,-0.07690305052108393,0.029574107451311393,0.061022549324006414,0.05693253660252928,0.008621843794408335,0.045460403325664034,0.015183748232856065,0.008319485227023637,-0.004920605653409238,0.005354285427401795,0.00147900537972534,-0.06620986259282224,-0.0632069079270261,-0.12611101804908276,0.05770496578431539
2015-08-31,-0.06095074845893267,-0.072334074373959,-0.09864295438162385,-0.0631099123521548,-0.06824445517351774,-0.06264488572311111,-0.06001332266337478,-0.05413693216730375,-0.057806377509876605,-0.04530257678184291,-0.055190247626275446,-0.07060732004513659,-0.04251916722425764,-0.07964496501720408,-0.03478003639801164,-0.059630391653102244,-0.003357903396425943,-0.006894527019496888,0.0007909823990444043,-0.008274208360585567,-0.015232954994468195,-0.009498168980081045,-0.011268296394271515,0.03707232801234017,-0.006392056326389617,-0.0025430390097823663,-0.06291119325971684
2015-09-30,-0.025515186703031323,-0.04080354982301537,-0.02881650492885013,-0.04936325647051376,-0.022073116123409675,-0.056930808017496726,-0.018894475556643586,-0.0129633506207123,-0.028662508244350238,-0.006221289017251053,-0.013718801839600503,-0.028134181224925725,-0.07193409267811468,-0.057028555031049644,0.029174552962883737,0.003899019548998739,0.008114342887077575,0.019668082790244013,0.01579127564534133,0.011898129095265553,-0.029897701560902323,-0.005230266281768148,-0.010683394654319,-0.01801138660144541,-0.00857754735684968,-0.03441668510161311,0.03059681053199159
2015-10-31,0.08505924330395587,0.06734074711826032,0.05288592459803043,0.056227187481094676,0.11369887933060507,0.07786521602492269,0.07315588031169828,0.08651764902992731,0.0730487365021193,0.059863197492632025,0.10506304180588133,0.06266557910858239,0.11160158382151475,0.07715533652233386,0.010625829468593917,0.05700334129082485,0.0006858346448457286,-0.0040880867717472125,-0.006369386148513234,0.005735546503921718,0.03230609926254613,0.0030009754759845464,0.024260672772445258,0.022833636790845047,0.06705121217369747,0.003300309145709557,0.057585335573730134
2015-11-30,0.0036552852549607273,-0.0076242386256691885,-0.02296198580928266,0.03259919810998757,0.006088350761696226,0.0048701944348565895,0.005327957257460714,0.0044154059769512255,-0.006838437814346787,-0.0021448624950539674,0.007102094752798216,0.019933374037450324,-0.0001471212156571866,-0.0032239414623633778,-0.021257534893396657,-0.009222229316590669,-0.0038909060491917336,-0.008676290507267592,-0.004276368370560557,-0.0015417254535086133,-0.024960013597607134,-0.0014415641030234294,0.0030544722988745665,-0.06752062833262484,-0.09189193194760592,-0.06644739454177162,-0.006258260773919999
2015-12-31,-0.01728248889142603,-0.02133600403513225,-0.034368068274807984,-0.05030402779414356,-0.015947785728602004,-0.013829530764455922,-0.0013441694333899967,-0.017170845281838765,-0.018701814891254,0.005044363000900276,-0.02081153340625952,-0.023643751059307827,-0.10516935707545993,0.01722856334525047,0.021192106641801045,0.029176930242476473,-0.001917029778914614,-0.002971706010379993,-0.004530315736381407,-0.010810357759553302,-0.01992269194226981,-0.010109196657580921,-0.015169248956844017,-0.004513334897339294,-0.01860119105694724,-0.05849192584069618,0.018309855750230808
2016-01-31,-0.049786809866066206,-0.05528318174492708,-0.0574745439013854,-0.08577516458734669,-0.06910407484608061,-0.05115487219919934,-0.03806794854550788,-0.046151644998917773,-0.0867608189355763,-0.013869111715578253,-0.037123314878968694,-0.08854380272124462,-0.03498046014143075,-0.07718998739080796,0.04944544283364105,0.005347324536634224,0.012406185428075256,0.05573028429555471,0.03333607119809723,0.0012279190480293245,-0.016009132352784672,0.015682670459535863,0.0003790438538955332,0.05410997351969926,0.030326048895368274,-0.04341315570436777,-0.034365880829093864
2016-02-29,-0.0008257592913063494,-0.030844660962669246,-0.003243703419983368,-0.0022339152188822764,-0.01565355852789363,-0.053043485581743655,-0.0127659434160593,0.006007332660830311,0.018120696058593788,0.010426995638157743,-0.006547283401884041,-0.029005301394070315,-0.028002256647962964,-0.0036107432424568042,0.0193744130120157,0.003152478883040599,0.008870681147132409,0.030859756220492418,0.014860211500301368,0.010517101708141574,0.014968582811932807,0.012208052640455325,0.017541721289972667,0.10930343875618398,0.04488591978132428,-0.002347403129570713,-0.003636949036228243
2016-03-31,0.06726616413612208,0.07190948187301593,0.12720733035633813,0.08013450270258038,0.06852606363014857,0.04774998366487382,0.05307251893052656,0.059070689683832,0.06013513819375427,0.05931717776464662,0.08821678938953248,0.07159155525394345,0.10165949976138622,0.027074364673944862,0.07976469898200622,0.04738270038619463,0.008746982401179437,-0.0009337999240901507,-0.000661088890333783,0.036145415702332206,0.025470287261363467,0.016672939299865686,0.03313333885592429,-0.008428860461434318,0.03380285227873436,0.04235294055195871,0.10465373183719562
2016-04-30,0.0039410690540875315,0.02313278646903738,0.010121371098087417,0.016722468343437935,-0.031868136070839825,0.0008766558060173679,-0.006292219669849608,-0.003962295411691907,0.007497682729983746,-0.0036421279714407007,-0.050270271876911354,0.03599999194864645,0.0906446882965124,0.029655184339766105,-0.024183655266346138,-0.014323085473486707,0.002549157461807061,-0.00736472585383674,-0.0015612192715417361,0.01554677301024121,0.03122608749189415,0.002093066497144136,0.015547692530531121,0.051088083708025867,0.1566756940903895,0.09706544723455335,-0.023508250524636565
2016-05-31,0.017011301871331153,-0.0029965038909106623,-0.03235035269178754,0.022403714319692014,0.04370021826871762,0.032399172017754774,0.02450410153144733,0.01070974245798828,0.01472255999017369,0.015764281281265058,0.048896155422608834,0.018876067271254904,-0.009333089510524029,0.02235292020220192,0.015076262878525704,0.006883368736156914,0.00013566161092559703,0.008054562719237435,-0.0009923163006030356,-0.005124971023376279,0.0017012404377432233,-0.006440985056754944,-0.00215746493053659,-0.06138296703293311,-0.10541813958242763,0.00891642259016856,0.02248580319718485
2016-06-30,0.0034759789671261476,-0.02059675307407549,0.04923639502275701,-0.00017379546129836498,-0.022780361563802476,-0.01691299962254833,0.02951191198832448,0.004840045052431297,-0.012055802760853829,0.04488477763282672,-0.013777856274209688,-0.032326832077481105,0.027206685834235467,0.009091119890229482,0.07628054638125059,0.053585360234192025,0.01935115722150238,0.06934125984857165,0.03087599379251671,0.030943330648929068,0.017930798209552012,0.02248787896812754,0.04174198645370231,0.08969501879279118,0.175773607881883,0.043507770945557356,0.06928455688091839
2016-07-31,0.036471487629845534,0.0415723281376823,0.05137656132568269,0.05874885200743374,0.07150869860180342,0.04869593956952434,0.026832628036364214,0.03045465021078142,0.04527023529112406,0.01471539015265555,0.07101685862201457,0.03455784538231721,-0.01260263546231477,0.04866850039665427,-0.006670659625260589,-0.008159803565275903,0.005444982158675282,0.021025565303359306,0.0024648811329537335,0.01291620273334737,0.013131671296222613,0.0063875061438485314,0.013687844493132761,0.01984656031160892,0.08342663606934964,-0.06970684077387324,0.042629239370426175
2016-08-31,0.0011972685259591387,0.004072702213083534,0.007829449799960031,0.01784099383219484,0.010500707737282733,0.018242026592850902,-0.014913875460741188,-0.0022058908474741346,0.01241854176228041,-0.019620199261032978,0.011625491172696512,0.03847817779433882,0.016770910588161936,-0.03244702069376382,-0.05544851906088999,-0.005849853341513556,-0.0021544475533923357,-0.010135071730630774,-0.010114353673348786,0.0018027706698695578,0.01967584852415749,-0.003425748400608608,0.01323430209872134,-0.03256316550912575,-0.08423777963726464,0.0077031115464520905,-0.03764119781521136
2016-09-30,5.811097733632309e-05,0.016378723307371112,0.020207287013880748,0.010738236051046623,0.022135406072607333,0.02117263168252137,0.004931030937247005,-0.0010215400882771508,0.006510668904050387,-0.006473401364257114,0.021017711769423242,-0.028018109067097785,0.03688184805314254,-0.005096037357487981,0.003610518332786361,-0.01545556255833136,0.0005166374632887827,-0.015083918633582716,0.002374141271678454,-0.003156280764634034,0.010783860747870078,0.007506466587122507,0.0041286784412188915,0.006892135107908315,0.02708811897205954,0.0430855160096375,-0.018326247773902682
2016-10-31,-0.017337351935546086,-0.024057931112008046,0.0031891969831632228,-0.045970432024257546,-0.014572155111240548,0.007176992203251409,-0.01938764946111915,-0.020447526819814987,-0.011948196746798367,-0.02751486546307258,-0.0075345195772235085,0.022797732398382786,-0.028182985608752875,-0.06587167154095219,0.008981559043097054,-0.0077052300204305535,-0.008172011266496138,-0.043806333350912774,-0.014946693672427735,-0.015285873571675879,-0.009830111307238654,-0.005407800115660999,-0.017290490591692853,-0.02944919584699579,-0.06758249439690167,-0.0033312416159080316,-0.057412587880678934
2016-11-30,0.03683865141068132,-0.01506438513043784,-0.04052977401307356,0.1106331133590146,0.004359408029115608,-0.012470375012955115,-0.0059311986355083945,0.030101159224825924,0.07085245509991434,0.006111039516456085,0.0016870586626893669,0.14032417308326983,0.0846691214527846,0.020635368778799013,-0.05421805477375319,-0.04204547044290641,-0.025654616675752195,-0.08213739323677283,-0.042272212927341735,-0.03167482880875949,0.0001871735861811441,-0.020714894168827658,-0.04312920071957149,-0.08356570639157301,-0.0771950217411902,0.01671127616596535,-0.016756278850372897
2016-12-31,0.020272113628703847,0.024485239720542396,-0.007382691367340932,0.02884405882034935,0.011322163103074212,-0.009229924378592158,0.010952561596000221,0.01995173243767323,0.020790173827596847,0.02432819209761483,0.02259871914649514,0.03756452922611442,0.017307805462286163,0.007162582430493725,0.04898777023949297,0.02996578918391446,0.002541307884079469,-0.004625706153314035,-0.0011852008111689072,0.008391675366094198,0.01838884510067218,-0.0004063052396069411,0.014869727177980296,-0.019149882681417818,-0.03512134074674045,0.04142015388894049,0.04817125353040219
2017-01-31,0.01789444580128019,0.03667223466921499,0.05757424408823386,0.0028178747128768666,0.051401177499028394,0.034997950288238044,0.03150531458213579,0.011577335669724853,0.012680037822668577,0.01260542196091441,0.03556660168292414,0.002580600391622001,-0.03212955409991203,0.022918787649223393,0.012559169186275865,0.01701770311106765,0.002128515547178189,0.008142063525324872,0.002194234968258435,0.0014503364248636963,0.009127536918136947,0.008924502253566668,0.01732854509773918,0.05419215772584596,0.10059560149742652,-0.005681924597690902,-0.001938885358235276
2017-02-28,0.03929170688270145,0.010559725072530002,0.02246320303834093,0.019300813809660866,0.04375051430957577,0.013051286478394042,0.03795543089684861,0.046923554458921934,0.04572290786297839,0.04542445246636362,0.0453274939595214,0.05276720903060905,-0.020850541458344307,0.06338630112073473,0.05266378706155228,0.047727823422203164,0.006458913225976692,0.015846025935634334,0.007236442230267315,0.013210163123001717,0.015317355228325669,0.004116663709786472,0.016760590233225736,0.031847686784806095,0.04449799854546033,-0.0019046784155974938,0.03508556590491829
2017-03-31,0.0012497694331599085,0.03058489525318353,0.028448788351798315,0.0002601410405778104,0.020268873926598374,0.00527029217915298,0.02052376736233197,-0.00044971740625610046,-0.011013253068058115,0.0012300035155039524,0.02226003910327501,-0.029560954232212167,-0.014859969967576658,-0.004805987329561834,-0.001353200934404275,-0.0042264267572387215,-0.0005532154646682441,-0.00655076029303403,0.0008056042877102598,-0.0029515081360587114,-0.001433039527930613,0.0,0.005136728108241062,-0.00427746474772539,-0.006908510848333105,-0.032442758499147684,-0.02423644077965581
2017-04-30,0.00992625845445061,0.022137009131609542,0.015609492348477305,0.01149238497671945,0.027269814329987208,0.006990304616592002,0.025771050351155234,0.006181196809227574,0.0021881575860100977,0.014040047972119218,0.02007132784632648,-0.00842804476497816,-0.029470773599113653,0.015330604116166047,0.00760093871341172,0.01099296213808465,0.009070298712095859,0.01573169950281539,0.01108739524071889,0.011888278701701394,0.008156723359842522,0.004497503835853678,0.017101411164159197,0.01726748147982482,-0.055072507996489994,-0.026955928432372267,0.0024211668227123173
2017-05-31,0.014112878489434877,0.03410497656824907,0.009915787032268142,-0.019703569732221426,0.03897344782914658,0.027574136226322432,0.04765291564798768,0.014880284849164482,-0.0012281388672227278,0.020045516003536434,0.03953675988071126,-0.011900032434569496,-0.03537715820877718,0.007682027666018998,0.04139267884538489,0.026458805279618414,0.006870559266884957,0.01887907878624806,0.00826745757631886,0.013331818277004581,0.010313844339401301,-0.00040047379802021776,0.007616046994333381,-0.0012419798017191397,0.005521482012297296,-0.014189099427199814,-0.007247268152790198
2017-06-30,0.006374959787078138,0.006372851593019702,0.008504408558235532,0.03374426549982923,-0.023179663937957784,0.013238703002634411,0.0034534647412636232,0.005648664008320425,0.011835148847658017,-0.003545060625082641,-0.028118363387571454,0.06513362668823941,-0.0011168603041719072,0.045671498896336926,-0.027088427409897364,-0.022534607196483813,-0.00018276744363621145,0.007918481191919069,-0.005095510589107954,0.0048024161011559485,0.0013253931229355587,-0.008669672616361535,-0.00717095277556723,-0.02155534773928114,-0.04148867460794037,-0.009595706487292022,0.022326456648365856
2017-07-31,0.020554188773425075,0.02879971939602921,0.05339176830422954,0.008524180085732969,0.040613338883840555,0.02068937578802066,0.03476218302004774,0.010219456951161776,0.019845229565424116,0.020232994831271167,0.04459050048946733,0.017024614846809838,0.026186234230858085,0.008202728397730619,0.024249164706260373,0.0069162017090393935,0.003339951974617117,-0.006583497026875995,0.003748628628381656,0.007654812309139558,0.010192689810589961,0.004613424407310607,0.011789322604289554,0.02313170169958645,0.012094180771606844,0.04083034777657413,0.012375416800908479
2017-08-31,0.0029176839992679504,0.00023510822737615733,0.029993358177179186,-0.012578047719682517,0.02073598747320693,-0.0009131095361117891,0.014676901336073911,0.0046583933232537955,0.0021324268548232883,0.007612322524627402,0.02921640380901991,-0.015543864471401325,-0.05478840420013664,0.017523979466181894,0.03288254800700252,-0.011026687339597552,0.009413718108290725,0.03408754893168009,0.014575995841071165,0.006771802185385756,0.000654628004913338,0.010375547419154474,0.019894487561066043,0.04198757511241591,0.04716981245244378,0.003989486871076586,-0.0026110893539830204
2017-09-30,0.02014941504402956,0.025142384937199447,-0.004951527993575011,0.06304108684840593,-0.002952185237459215,0.01827829958366811,0.028088789706718797,0.026517228043986485,0.0347635413491314,0.005166401735480219,0.00817819402113984,0.05132999428922003,0.10182294946276715,0.009113984446237788,-0.027567388713701457,-0.007149716205647083,-0.0057158846977009015,-0.023229343738775943,-0.01441545827866475,-0.0004946831188080703,0.006006425765270551,-0.007020469995197898,-0.0018774894507718187,-0.03369891808976022,-0.0546546467424146,0.019867498217385204,-0.0011405955665785283
2017-10-31,0.023564059898089074,0.01773813818051062,0.02432899080976636,0.007288540075630845,0.046063390844175656,0.05277334281827928,0.05037615665400197,0.029167423598993603,0.026125366626239988,0.019467510629509688,0.06514383869718365,0.028615614812101953,-0.008323335188988978,-0.0075859605530482765,0.03901980364276403,-0.016487873559006605,0.0009782346576143741,-0.0003855141327201439,-0.0018900930671400529,0.001927420437742855,0.0008489814604004664,0.0023608075717760357,0.002431738236888359,-0.007484813689786707,0.0031766322402755343,0.03961035983541383,-0.010710922628867414
2017-11-30,0.03056594509431143,0.008601453003895143,-0.0033612091629688923,0.02941169781678532,0.01971741443934838,0.021483451660353703,0.02796005868609175,0.03602452889096752,0.04159310650419212,0.03078734388945681,0.014138301898407368,0.03458644793034904,0.01752278283588038,0.02909633629719699,0.026850673161368688,0.05575454934484991,-0.001482522007465903,0.007431645035854917,-0.002792808318547002,-0.0012331885487804062,-0.003677430640514401,0.000862443187557238,-0.0027199524186697355,0.003563440057186007,-0.017732725373504787,0.009369085533568189,0.02664234562039547
